"guageid"	"guage"	"ag_load"	"geo_load"	"sqkm"	"ec0_10.sqkm"	"ec10_25.sqkm"	"ec25_50.sqkm"	"ec50_75.sqkm"	"ec75_90.sqkm"	"ec90_100.sqkm"	"ec75_100F.sqkm"	"ec0_75F.sqkm"	"ec0_75N.sqkm"	"ec75_100N.sqkm"	"sprg.load"	"ec75q.pct"	"ec50q.pct"	"ec.ave"	"ec.max"	"ec.75q"	"kw.ave"	"kw.max"	"kw.75q"	"ec90q.pct"	"kw75q.pct"	"bg.ave"	"flen.ave"	"facc.ave"	"bgm75q.pct"	"bgm90q.pct"	"bgm75q30p.pct"	"ec75q_kw75q.pct"	"ec75q_facc75q.pct"	"ec75q_f500m.pct"	"ec75q_bgm75q30p.pct"	"ec75q_bgm75q.pct"	"ec75q_bgm75q_kw75q.pct"	"ec75q_bgm75q_facc75q.pct"	"ec75q_bgm75q_f500m.pct"	"ec90q_bgm90q40p_kw90q_facc90q_f500m.pct"	"ec75q_bgm75q30p_kw75q_facc75q_f500m.pct"	"ec75q_bgm75q_kw75q_facc75q_f500m.pct"	"ec50q_bgm75q30p_kw50q_facc50q_f1000m.pct"	"Brock.ave"	"sar.ave"	"rock.ave"	"fs.ave"	"awc.ave"	"elev.ave"	"ppt.ave"	"pptratio.ave"	"protind.ave"	"slp.ave"	"sness.ave"	"exc.ave"	"cwd.ave"	"mlt.ave"	"rch.ave"	"sitename"	"flow_cfs"	"drainarea_sqmi"	"mean_ds_tonyr"	"mean_sum_Dsparam"	"adj_mean_ds_tonyr"	"mean_ds_conc_mgL"	"yield_tonsqmi"	"detrend_status"	"upstrmFrac"
9071300	9071300	0	50.8127035712722	17.3454	0	4.7997	12.3804	0	0	0	0	0	0	0	0	0	0	1.11732927883544	1.55208969116211	1.24787855148315	0.200465823573513	0.257762014865875	0.217607378959656	0	0.00332076515963887	12.4929016711195	727.458693488396	3973.30020064065	0.313708533674634	0.121778684838632	0.313708533674634	0	0	0	0	0	0	0	0	0	0	0	0	35.6658551816987	0.286118470159672	8.37009701350878	7.73264268961002	0.174788651490756	3286.43366564033	10491.7260600735	20206.513527506	461.160286388926	468.112038456555	1252.6660910926	76132.3430251879	12843.7088902691	68566.8343980417	23213.4227088817	"GRIZZLY CREEK NEAR GLENWOOD SPRINGS, CO."	27.8	"6"	2462	0.668	1643	60	"284"	"none"	1
9073300	9073300	0	40.8119610882976	195.7915	167.8842	27.3087	0.0261	0	0	0	0	0	0	0	0	0	0	0.386793726696952	1.13526356220245	0.460497863590717	0.147113689580875	0.243657618761063	0.164305802434683	0	0	11.6954266746577	901.27729934074	4069.5084159914	0.286877111621291	0.112610608734291	0.286877111621291	0	0	0	0	0	0	0	0	0	0	0	0	30.7203614827997	0.285278132532554	14.2306324357715	11.2831463077521	0.163707911509848	3516.04887115773	8429.16968271151	25767.3436044453	1971.77384735573	2106.85495331232	-496.143961859398	51516.2902068925	14129.2842011644	47649.0335873886	8425.34507623399	"ROARING FORK RIVER AB DIFFICULT C NR ASPEN, CO."	82.08	"75"	2389	0.633	1513	19	"20"	"flow"	1.60725622513794
9073400	9073400	0	90.8208304928588	274.2254	239.4396	34.0641	0.135	0	0	0	0	0	0	0	0	0	0	0.387997791338002	1.15907490253448	0.45475834608078	0.146296157981553	0.257394224405289	0.163508623838425	0	8.53312639894043e-05	11.0289893205895	896.326420933881	4073.55937702223	0.321452717363162	0.129276864943948	0.321452717363162	0	0	0	0	0	0	0	0	0	0	0	0	27.0327323074821	0.258217074866229	13.1526166578239	11.1148028470641	0.171859560603137	3429.6660710154	8379.09807061207	25529.9757954287	1822.65901897014	1969.83922595943	-861.45659300485	49332.6654397777	17529.5766607743	45325.9960479529	9493.01430149335	"ROARING FORK RIVER NEAR ASPEN, CO."	131.17	"105"	4473	0.626	2800	22	"27"	"flow"	1.37999231849551
9074000	9074000	0	22.3289946566219	108.1431	95.9031	12.2139	0.0162	0	0	0	0	0	0	0	0	0	0	0.39762409168747	1.04409980773926	0.456439405679703	0.139298180132342	0.249325275421143	0.155694808810949	0	8.32230627751563e-06	10.8543879215634	962.755867763092	4048.26862009145	0.373413560365849	0.115313875781257	0.373413560365849	0	0	0	0	0	0	0	0	0	0	0	0	22.0970104381903	0.206362823903474	11.4869185612293	10.5867607590441	0.179783336863053	3319.41719782174	8205.23077799994	25079.1565878483	1487.34691825178	1590.644920283	-880.315208961915	47921.842884092	23025.0538367223	43609.848389314	15375.6834836339	"HUNTER CREEK NEAR ASPEN, CO"	59.59	"41"	1607	0.636	1023	17	"25"	"flow"	1
9074800	9074800	0	57.1856606673378	82.7336	35.5851	46.6281	0.477	0	0	0	0	0	0	0	0	0	0	0.58937724058397	1.36138677597046	0.702896386384964	0.158227406384671	0.244985356926918	0.179083056747913	0	0	12.9235399116219	835.227486449422	4012.60333798412	0.277189678679521	0.097208389336376	0.277189678679521	0	0	0	0	0	0	0	0	0	0	0	0	31.9856647593208	0.29722163483984	12.8441724705705	11.2843170019764	0.17826099568796	3483.75878984107	11755.8546758018	22316.3479752447	1994.39918860166	2129.59503567703	-1383.8049629632	67271.2704058813	12806.9543758382	62530.4968478495	12943.4245224276	"CASTLE CREEK ABOVE ASPEN, CO."	57.42	"32"	10843	0.668	7238	128	"226"	"none"	1
9075700	9075700	0	167.038640658624	91.9235	36.2835	55.4067	0.1467	0	0	0	0	0	0	0	0	0	0	0.596218762357543	1.30242300033569	0.715023100376129	0.157572987703237	0.243888944387436	0.176361590623856	0	0	15.2148156133319	1100.90470497153	4075.24201519401	0.344076324334909	0.15140415671727	0.344076324334909	0	0	0	0	0	0	0	0	0	0	0	0	41.8006216921774	0.390775211895975	12.8953584381444	11.5301454301137	0.176903316801339	3467.18044773794	12040.464113546	21341.1347182903	2477.66914185475	2618.02886640137	-1045.00806680917	85449.5659614992	8853.21736323701	79594.560555316	11578.2171625321	"MAROON CREEK ABOVE ASPEN, CO."	95.39	"35"	24664	0.668	16464	175	"469"	"none"	1
9076520	9076520	4.37459508824334	4.77818081895032	16.8074	9.6822	4.2012	1.8279	0	0	0	0	1.0692	0	0	0	0	0	0.613588028167969	1.55575454235077	0.762422204017639	0.165575951942412	0.271203100681305	0.182222589850426	0	0.0198662493901496	5.93016894609815	1321.4532046125	4112.48453918768	0.203642443209539	0.0481930578197699	0.203642443209539	0	0	0	0	0	0	0	0	0	0	0	0	11.5419535224321	0.133720052641881	6.56512940545669	9.51281064673639	0.181974553231517	2753.8648208745	6442.69589631625	29298.3760703691	904.899804541111	1054.61429060319	-4781.3584964381	32129.7541153376	39939.538209913	27796.6270314805	5503.4910688855	"OWL CREEK NEAR ASPEN, CO."	2.52	"7"	865	0.668	577	232	"88"	"none"	1
9080400	9080400	0	1120.85500590497	612.6943	526.0401	78.8265	2.7513	0	0	0	0	0	0	0	0	0	0	0.410722874196132	1.92512512207031	0.471803739666939	0.140641390057057	0.302539885044098	0.156576886773109	0	0.0019507281200429	9.41032420326692	868.22767103322	4035.85561829649	0.273754138075056	0.0825063983784409	0.273764420527496	0	0	0	0	0	0	0	0	0	0	0	0	20.9830523321543	0.205537272699272	10.8722713089167	11.8563153245758	0.179078671610728	3169.8433974579	7524.07489297652	25774.8400470783	1673.06258280667	1831.77728991633	-201.234018084219	46393.4035128067	27150.7304329843	42183.0968723541	10049.3277298556	"FRYINGPAN RIVER NEAR RUEDI, CO."	188.84	"234"	34396	0.668	22961	123	"98"	"flow"	1.30679384568368
9081000	9081000	1850.92620732198	2035.04571543663	2223.4914	1387.8846	604.7586	188.2611	5.9859	0	0	0	16.8444	12.6891	0	0	0	0.00342960624898302	0.577509176621792	3.83875703811646	0.64163613319397	0.151282332080015	0.324860453605652	0.169331043958664	0	0.011448886197626	8.90554724952025	934.337558177213	4041.23693571459	0.240167558102541	0.0839413635690248	0.24017120102196	0	0	0	0	0	0	0	0	0	0	0	0.000400316367313136	22.2026548078131	0.249732917216768	10.0245847803666	11.4724551362824	0.176513120503948	3084.97569739988	7864.42865228926	26874.0623440361	1696.04783343889	1842.55784783919	-712.438617341109	46089.473645914	29067.0186114065	41952.3938153639	9109.04919026522	"ROARING FORK RIVER NEAR EMMA, CO"	604.7	"850"	179571	0.606	108875	183	"128"	"flow"	1.17823421234778
9081600	9081600	0.0437806180344006	414.889844293053	433.3362	164.2995	263.6451	4.896	0	0	0	0	0.1161	0	0	0	0	0	0.602645247780102	1.72112917900085	0.688688725233078	0.145768043445478	0.274509966373444	0.166563093662262	0	0.000695764628018615	9.93527666854445	981.618062499091	4058.66408817759	0.273155116050771	0.120701663050537	0.273155116050771	0	0	0	0	0	0	0	0	0	0	0	0	27.0546432422141	0.344490925640332	11.347791409484	11.2892096746785	0.179313233966044	3097.62466195113	10247.3043514482	24291.8104149203	2025.69180161649	2190.79697365338	-241.503982987898	69458.5874971645	19336.9190603769	61682.5921327441	17587.5253055072	"CRYSTAL RIVER ABV AVALANCHE CRK, NEAR REDSTONE, CO"	375.56	"165"	80363	0.608	48878	132	"296"	"flow"	1
9083800	9083800	110.99470892925	681.232539753043	904.0415	326.9745	488.7945	74.0439	3.6819	0	0	0	2.6532	7.3674	0	0	0	0.00502244642530238	0.687839166048418	4.14595413208008	0.736602216959	0.153100855051562	0.305713027715683	0.172762401401997	0	0.0148752020786656	8.56284851370547	984.777098652663	4051.05849476068	0.211952216795357	0.0860436163605321	0.211952216795357	0	0	0	0	0	0	0	0	0	0	0	0.000320560505242293	22.3928762141807	0.311399763375797	9.38626628386427	11.7103190220712	0.177410449218853	2911.65321453414	8970.43742994212	26711.6566753017	1746.77218361949	1905.75779748021	-953.605061369415	56719.6247842548	28553.9986765205	49926.4098021041	13415.5542106155	"CRYSTAL RIVER BELOW CARBONDALE, CO"	638.58	"345"	72263	1	72263	115	"209"	"flow"	1
9085000	9085000	3879.454845362	2842.17261255333	3762.8331	1809.963	1355.4873	493.7634	27.1188	0	0	0	39.7458	27.4509	0	0	0	0.00862608017347355	0.687452038950778	4.14595413208008	0.772962838411331	0.158192256267106	0.357867389917374	0.177377752959728	0	0.0338747950314352	8.19482622283241	954.631802298231	4048.31867483511	0.202122942949556	0.0723375692639676	0.202132510208864	0	0	0	0	0	0	0	0	0	0	0	0.000818000670824332	20.790813108628	0.274279795945722	8.95995812719255	11.6405897684504	0.175796210986055	2925.67287192449	7733.40691475772	27741.2479773813	1579.89422230458	1717.50267282329	-592.916897437459	44682.1908354234	33346.8562402264	40110.4271381585	9315.80844351007	"ROARING FORK RIVER AT GLENWOOD SPRINGS, CO."	1442.39	"1438"	458221	0.6	274813	193	"191"	"flow and dissolved-solids"	1.07472188938943
9085100	9085100	23758.176023023	22086.5183596339	15584.3623	8207.6535	5009.5197	1830.2688	151.8984	16.0884	0.0018	0.5175	216.0099	39.4263	0.1215	535000	0.00107346067025149	0.011735821875753	0.654819853744657	8.02625846862793	0.766786009073257	0.16618512919737	0.360562384128571	0.192234002053738	1.15500394905475e-07	0.0481395250930479	8.32650857154558	935.469737731348	4036.73981754373	0.19413993603062	0.0686094868315529	0.194262655200207	0.000988048128218888	0.000646340209891039	0.000646340209891039	0.000288750987263688	0.000288288985684066	0.000264611404728444	0.000171344835842272	0.000200855186740621	0	0.000115673645497833	0.000115500394905475	0.00107669468130884	17.8577654579044	0.228468206295397	8.14241007582263	11.7583457709231	0.176898141912857	2872.4274093725	6713.73113353252	30611.2620803483	1293.1207444615	1412.62885651322	-313.048555118695	36291.8140843573	33736.9885304151	32681.7855133692	6422.1571876721	"COLORADO RIVER BELOW GLENWOOD SPRINGS, CO."	4147.66	"5951"	1835455	0.668	1225267	300	"206"	"flow"	1.16453300167574
9086000	9086000	0	7.46806447751166	24.5633	0.2259	23.6691	0.6615	0	0	0	0	0	0	0	0	0	0	0.716967902375552	1.42542254924774	0.768074870109558	0.139163675416307	0.268556952476501	0.14901739358902	0	0.000403040308101924	2.26666666666667	658.689316474253	3851.06406265211	0.0676374917051048	0.00916000700231646	0.0676374917051048	0	0	0	0	0	0	0	0	0	0	0	0	12.3828075894587	0.438915189979975	4.57450544946421	13.5528787410192	0.169558299955036	2495.49990300589	5968.1012133033	29325.7549363919	1251.09082181128	1381.16327336087	3035.33724597916	27124.5126029355	51666.1648578517	23958.3227363865	2838.53080924665	"WEST ELK CREEK NEAR NEW CASTLE, CO"	1.48	"9"	804	0.668	536	368	"58"	"none"	1
9086470	9086470	0	414.851512562361	235.5367	4.8654	180.2034	50.2488	0	0	0	0	0	0	0	0	0	0	0.861229526046295	1.57453191280365	0.983730748295784	0.155398519641089	0.281583040952682	0.17769817262888	0	0.00053112742090723	7.53282669889545	787.501369213353	3932.31528195508	0.239779193645831	0.121842158780351	0.239779193645831	0	0	0	0	0	0	0	0	0	0	0	0	22.4813705979994	0.353003608341437	6.54218941122194	11.1398784927977	0.19319643696253	2841.48513618168	8291.74605480351	23547.7589188381	1120.40982540423	1242.5438508537	757.752300874253	49738.9622667267	27847.1646949776	43988.542825536	13953.0519826255	"MAIN ELK CREEK NEAR NEW CASTLE, CO."	148.18	"90"	23271	0.668	15534	106	"172"	"none"	1
9086970	9086970	0	141.935860540898	60.5381	0.0324	59.5575	0.9423	0	0	0	0	0	0	0	0	0	0	0.767068019503732	1.20898532867432	0.81891068816185	0.1610505403832	0.247261837124825	0.183042831718922	0	0	13.9910493918939	949.020904576407	4016.28622005018	0.545740616240021	0.358316498205262	0.545740616240021	0	0	0	0	0	0	0	0	0	0	0	0	31.8278528728948	0.350223428121672	8.35519586714999	11.4977034247313	0.184858688412515	3081.98527985359	9461.96175055674	21611.685653275	1314.57077487539	1456.02822539971	498.356855398342	62923.0531747559	24951.1973040004	56052.7830026958	21680.128459524	"EAST ELK CREEK AB BOILER CREEK NR NEW CASTLE, CO"	67.58	"23"	8379	0.668	5594	84	"241"	"none"	1
9089500	9089500	0	552.23664914079	166.1132	41.4297	123.021	1.6596	0	0	0	0	0	0	0	0	0	0	0.622569420344013	1.62098002433777	0.690286189317703	0.140812763565062	0.264355003833771	0.15147740393877	0	0.00134366203287878	2.78429513401637	921.621958421603	3981.03397066523	0.104193405460854	0.030812120891055	0.104193405460854	0	0	0	0	0	0	0	0	0	0	0	0	12.2814396957301	0.241170977599103	5.61882541847788	9.83227689403895	0.188111981836544	2658.39651260699	7647.66322710935	28419.8965172433	1037.42990522242	1148.37609380293	-1075.73368617574	41068.2300879918	33562.0800995143	35266.7535403387	11909.942618758	"WEST DIVIDE CREEK NEAR RAVEN, CO"	68.96	"64"	9038	0.61	5513	81	"86"	"none"	1
9093700	9093700	27272.683003586	27930.4693607599	19080.5762	8468.1963	6931.6992	2620.8018	418.0302	140.8707	31.5963	8.5212	269.7111	64.8783	3.1428	535000	0.00965018027076142	0.0337725650025181	0.790767699303188	13.7098608016968	0.863966971635818	0.170186259683719	0.3802310526371	0.201355613768101	0.00176489953170282	0.0675074896323099	8.27829791868312	929.70395137185	4027.91499426864	0.182359398559463	0.0642892849326007	0.183937181100432	0.00743949231470274	0.00441972501857675	0.00441972501857675	0.00209441788241175	0.00182895420107911	0.00146292751892891	0.000833842743176697	0.000980206247649901	1.63674302456338e-05	0.000449656232079616	0.000421355199954601	0.00262831685345016	17.4490287300306	0.257495355718711	7.46386683813977	12.1174081666914	0.175273135739369	2772.12456542024	6538.36977935341	30454.8298402526	1278.88445380873	1394.18473915814	-289.594919535943	34262.7464971335	38052.5956914339	30692.5719747338	6282.32484574909	"COLORADO RIVER NEAR DE BEQUE, CO."	4325.95	"7293"	2369416	0.668	1581716	371	"217"	"none"	1.15775189148576
9095300	9095300	0.151260872851933	35.6465062804309	251.2192	70.767	129.7917	40.185	8.5275	1.4004	0	0	0.2475	0.2646	0	0	0.00557441469441826	0.0405040697526304	0.873005871113235	7.20461750030518	0.906752705574036	0.197569337638431	0.34520548582077	0.238237038254738	0	0.179542009527934	9.88437904211141	861.825620850398	3920.12323226995	0.144236188953711	0.0517424623595649	0.15118271214939	0.0046859475708863	0.0027442170025221	0.0027442170025221	0.000788156319262222	0.000748748503299111	0.000526631722416121	0.000365417929839757	0.000720088273507757	0	0.00031167999898097	0.000293767355361374	0.00340340228772323	16.6116957959472	0.230807236600529	4.28433650006153	17.5307333212899	0.142398366340154	2142.03127918826	5024.80930551344	31713.0041791555	1585.08008328325	1650.79209425358	298.339888646422	14721.042926952	62837.4609031262	12319.7559274299	1685.09835684451	"DRY FORK AT UPPER STATION, NEAR DE BEQUE CO."	3.67	"97"	4798	0.728	3492	965	"36"	"none"	1
9095500	9095500	28049.3876245155	28347.7996373794	20694.616	8659.6137	7661.601	3034.2087	596.5974	192.9339	61.7886	17.5842	277.2693	65.1429	3.1428	535000	0.0133102010687224	0.0444311216018698	0.855716959489044	19.6091747283936	0.903930366039276	0.172349942575271	0.3802310526371	0.205361142754555	0.00341075669149889	0.0719202714367834	8.4682473682016	922.959206630202	4018.84680987114	0.178989815515301	0.0626372917477667	0.180968069182825	0.00825771302062333	0.00590053470912434	0.00590053470912434	0.00264794959229976	0.00234834992830986	0.00160754855272502	0.00104648957970518	0.00128559524854194	1.53953086155356e-05	0.000514438151449633	0.000484560815238128	0.00299047346420924	17.2958975527934	0.268173025361293	7.17925684930706	12.4681476759577	0.173124104029872	2722.17192282647	6400.68781625924	30506.1229688891	1291.65357312835	1404.04315265937	-237.313579119524	32859.4105590189	39772.8488292385	29357.5496512341	5968.0634270981	"COLORADO RIVER NEAR CAMEO, CO."	5530.09	"7903"	1490311	0.962	1433099	263	"181"	"flow"	1.12340235770346
9105000	9105000	22487.6412176073	1671.71536630966	1533.4471	196.9803	904.4298	280.5723	75.0258	11.0781	0.2259	0.4689	43.0218	13.6737	0.0126	0	0.00768562541218409	0.0626247882955989	1.03311535262847	9.7963695526123	1.04993703961372	0.18037043445647	0.378221392631531	0.220446780323982	0.000150836634664476	0.115215712364646	6.33048082091001	1019.47982916784	4079.77755160867	0.11184389732127	0.0319644544634112	0.116406558791627	0.00366644535699993	0.00317285154473213	0.00317285154473213	0.000949038281137967	0.000663211662143415	0.00028934809684664	0.00025765479617784	0.000399687736212094	0	0.000139685288132861	0.000101535944735231	0.00268571377519316	15.2307985743973	0.267234955567504	4.57623704577817	11.727523247233	0.177111673664653	2495.91453942992	6474.71964870542	30168.4128684218	872.886403656428	956.680281357795	-1973.55890226622	32473.228770345	44395.1321427608	28292.4673682952	9728.20250980219	"PLATEAU CREEK NEAR CAMEO, CO"	253.37	"586"	79135	0.624	49369	198	"84"	"flow and dissolved-solids"	1
9106150	9106150	50587.5446300828	31397.6537873176	22672.6916	8939.5128	8702.4717	3525.0345	682.9416	204.0138	62.0145	18.0531	322.3917	78.9048	3.1554	535000	0.0126688443113653	0.045371525275808	0.872532904089832	19.6091747283936	0.926825344562531	0.173920478270153	0.3802310526371	0.208395287394524	0.00312338743230645	0.0799418715685261	8.45382053034925	927.056688791427	4021.4720527352	0.172732923337607	0.0598534935305167	0.175196693453017	0.00778524681207237	0.00560037609297345	0.00560037609297345	0.00248119636576365	0.00218840360356686	0.00148686801702891	0.000972654697953903	0.00120054559380149	1.40521472095532e-05	0.000479003560388922	0.000449152671401396	0.00291562206932678	17.1243856207133	0.268473644719089	6.9526168697787	12.5667479992681	0.172464634046481	2691.08860446598	6362.17697838251	30510.8699257323	1259.90283016636	1369.44152307537	-366.469468581403	32416.4790755633	40848.2108805758	28897.5030654694	6162.14158010009	"COLO RIVER BELOW GRAND VALLEY DIV NR PALISADE, CO"	3535.34	"8721"	1815051	0.561	1018781	293	"117"	"flow"	1.44304132902986
9107000	9107000	0	106.425492620348	331.986	229.7313	89.2404	12.393	0	0	0	0	0	0	0	0	0	0	0.487730936398486	1.74345827102661	0.573551118373871	0.169659188768367	0.320009231567383	0.18390004336834	0	0.0478240046267011	9.57168271385309	908.345595284979	4046.54520326881	0.226766188935678	0.0545390468272758	0.226766188935678	0	0	0	0	0	0	0	0	0	0	0	0	20.513417469377	0.16902230307564	10.8686674272752	10.6852844470212	0.184424250511732	3329.50140067233	7909.17235800569	26848.2508311517	1211.49464363868	1297.83892196043	1966.39429379285	42696.6031844649	19806.9577436384	39322.7252929326	10612.8639166919	"TAYLOR RIVER AT TAYLOR PARK, CO."	150.61	"127"	9460	0.628	5939	40	"47"	"flow and dissolved-solids"	1
9107500	9107500	0	0.637920622309181	105.3368	78.372	23.1912	3.0834	0	0	0	0	0	0	0	0	0	0	0.428628966636852	1.52813935279846	0.535842642188072	0.157257482873849	0.297105073928833	0.172137327492237	0	0.0206338145833175	11.3463457006725	937.185183273991	4099.2241341161	0.234858093277943	0.0567152220306673	0.234960621549164	0	0	0	0	0	0	0	0	0	0	0	0	23.2825941009775	0.21116584506069	12.4633639055601	11.32742143404	0.177425377893791	3420.75719739052	7782.51923066522	27620.4671478442	1596.74295227307	1659.97611329119	699.978164063626	37648.843060758	17233.0340177587	34860.5950627158	11979.4777449265	"TEXAS CREEK AT TAYLOR PARK, CO"	56.18	"40"	2053	0.668	1371	25	"34"	"none"	1
9109000	9109000	0	331.991887533689	660.1675	470.2167	153.7848	26.7975	0	0	0	0	0	0	0	0	0	0	0.462259263082997	2.23154067993164	0.55913633108139	0.166960592309663	0.320836395025253	0.18161329627037	0	0.0478814846232206	9.6082404938654	892.868662115965	4044.47440518182	0.244607012614223	0.0594517300533577	0.244623372098748	0	0	0	0	0	0	0	0	0	0	0	0	19.0941503488793	0.164263499686206	10.7444878007613	10.9973533113902	0.184733463388255	3320.61367733061	7371.69581453744	28261.1302540973	1255.8820649471	1343.27937084455	668.923188417709	38042.7964086523	21158.466342982	34914.8837135975	9029.91679376332	"TAYLOR RIVER BELOW TAYLOR PARK RESERVOIR, CO."	210.72	"251"	17202	0.668	11483	55	"46"	"flow"	1
9110000	9110000	47.6201743014901	523.063384802948	1238.4062	987.6798	208.5498	31.4829	0	0	0	0	0.9495	0	0	0	0	0	0.416873694396336	2.23154067993164	0.489216290414333	0.162541108847901	0.320836395025253	0.177867632359266	0	0.0314155403937739	9.1851980175537	887.339906327508	4027.83246566062	0.263070630621843	0.0609342879581837	0.263079351508415	0	0	0	0	0	0	0	0	0	0	0	0	17.7003239601088	0.152221432799603	10.4069754854566	11.178749390378	0.182388128349391	3247.73622498782	7127.93649976993	28671.6338772977	1321.10044617176	1433.92882037323	200.977706928644	35783.1764961518	25567.8812630495	32695.5595525419	8281.97114270215	"TAYLOR RIVER AT ALMONT, CO."	382.13	"471"	36385	0.668	24289	65	"52"	"flow"	1
9111500	9111500	349.402764109561	74.7673057377876	141.0226	78.8283	57.7467	4.0707	0	0	0	0	0.0882	0	0	0	0	0	0.537128968126195	1.78837060928345	0.643396317958832	0.159320857800131	0.305181294679642	0.172534979879856	0	0.0247045509017704	9.86540982663026	932.249611500854	4064.9498043996	0.309697169106228	0.131646984242242	0.309697169106228	0	0	0	0	0	0	0	0	0	0	0	0	25.4868139945665	0.2366827817062	10.5594285578461	10.0241663472232	0.196035772590615	3178.22479773538	9460.18534432873	24442.5997962053	1743.72125183014	1849.18910967115	535.451312545226	58704.382430883	17784.6657763243	52891.0558149394	17391.6630319245	"SLATE RIVER NEAR CRESTED BUTTE, CO"	181.29	"68"	12754	0.587	7483	42	"110"	"none"	1
9112200	9112200	405.281241444841	364.185730330844	618.069	322.1244	265.9878	15.2073	0	0	0	0	14.0985	0	0	0	0	0	0.561249031788854	1.78837060928345	0.66739159822464	0.160185330740336	0.312469512224197	0.176489982753992	0	0.0382530105861967	8.69340398239118	975.362920906096	4083.17420999963	0.23715556030152	0.0791300000485383	0.23715556030152	0	0	0	0	0	0	0	0	0	0	0	0	24.2765707088007	0.235617127866347	10.65924899801	9.8323448112006	0.194860472271384	3194.60060606357	9589.20628152809	24967.7522317418	1616.21067137949	1729.65216442712	862.44974588453	58037.0641059174	19657.5508071769	53026.5136852704	13071.2477523253	"EAST RIVER BELOW CEMENT CREEK NR CRESTED BUTTE, CO"	521.47	"237"	33296	1	33296	65	"141"	"flow"	1
9112500	9112500	411.835615557078	370.522530423903	750.2407	386.2197	319.4181	17.5482	0	0	0	0	26.3952	0	0	0	0	0	0.563366457192049	1.78837060928345	0.666443333029747	0.16655434027142	0.312469512224197	0.185031745582819	0	0.0451043245187844	8.19286249441688	1033.10735074466	4110.54874666819	0.20852547722351	0.0671664440492231	0.20852547722351	0	0	0	0	0	0	0	0	0	0	0	0	22.2912245334481	0.224683526266829	9.87537945071737	9.7615843366862	0.193285482363383	3130.30146047039	8953.18082708927	26047.7243799719	1499.22308177598	1614.34508351915	994.064053726426	52766.1430089663	22727.3975986671	48174.2520914895	11775.460481852	"EAST RIVER AT ALMONT, CO"	430.77	"286"	68984	0.576	39703	94	"139"	"flow and dissolved-solids"	1
9113100	9113100	0.153907706857639	28.4544911815712	57.1478	33.7329	23.1759	0.1584	0	0	0	0	0.0189	0	0	0	0	0	0.505481569472475	1.28081977367401	0.598245799541473	0.157009685136686	0.259913235902786	0.170878738164902	0	0.000566950958742069	10.2244714562739	1099.22847593372	4078.39577487799	0.390345735093914	0.176762710025583	0.390345735093914	0	0	0	0	0	0	0	0	0	0	0	0	19.3004944933235	0.176466067375147	9.15584258721672	9.57181515648032	0.192134581063181	3203.33705598423	9253.55320231024	25166.9335992002	1448.61061144944	1540.60028145636	-2638.4066329099	52748.4101086451	20378.159455599	47267.5402430769	10213.3640430992	"CASTLE CREEK ABOVE MOUTH NEAR BALDWIN, CO"	65.73	"22"	2089	0.668	1395	22	"63"	"none"	1
9113980	9113980	3828.15004432477	320.152441060108	416.8045	200.9097	172.8162	4.41	0	0	0	0	38.5461	0	0	0	0	0	0.549132971170738	1.55321979522705	0.647581964731216	0.18112509911787	0.318048387765884	0.222704447805882	0	0.0586289255514276	6.89405805866344	1153.46934640805	4148.31387744712	0.14910515601439	0.0502422598604382	0.14910515601439	0	0	0	0	0	0	0	0	0	0	0	0	15.1611723845145	0.203707323457373	7.10795978497772	9.65109083070483	0.193345648431286	2915.5701589363	6647.354232591	31109.7973273093	1002.34697685353	1108.10747558208	1424.179616242	33079.3986071223	35567.239998426	29533.5030864188	5019.41049445849	"OHIO CREEK ABOVE MOUTH NR GUNNISON, CO"	72.61	"161"	12699	0.606	7694	108	"48"	"flow"	1
9114500	9114500	4809.47440146919	1285.30160185726	2620.3612	1645.758	810.7704	68.1552	0	0	0	0	85.1319	0	0	0	0	0	0.498083717050092	2.23154067993164	0.612558364868164	0.1707921317685	0.327519178390503	0.193466402590275	0	0.0515810950032385	8.57775216678961	981.871269609562	4073.65239952211	0.212270087039909	0.0572376052583896	0.212274208609103	0	0	0	0	0	0	0	0	0	0	0	0	18.090473870532	0.19131215126889	9.41400932510674	10.5862839025453	0.186682842721303	3112.91093757675	7340.13435894557	29152.5207519686	1275.5227208136	1384.25484672872	701.177299645445	38524.2642608242	28531.2959667671	34994.2759716114	8125.09951587923	"GUNNISON RIVER NEAR GUNNISON, CO."	924.16	"1000"	121404	0.579	70270	77	"70"	"flow and dissolved-solids"	1
9115500	9115500	537.19274551173	94.4531931815454	384.7047	360.3942	14.238	0.5103	0	0	0	0	8.7021	0	0	0	0	0	0.274992463387661	1.67421805858612	0.317858554422855	0.155820986485472	0.305524587631226	0.169241383671761	0	0.0091121839686388	8.98500330602541	830.43976703072	3982.90286124668	0.323750398682418	0.0906726639939673	0.323750398682418	0	0	0	0	0	0	0	0	0	0	0	0	12.7257823835186	0.10271004817874	9.13076464506249	12.4408957402556	0.175270057250041	3118.05163489842	6817.55047408472	31825.4600275782	1253.1137561304	1406.17895941969	524.080132533231	29279.8114085899	35027.7352597352	26682.9762453217	5420.52650200269	"TOMICHI CREEK AT SARGENTS, CO"	81.47	"146"	7270	0.636	4621	58	"32"	"flow and dissolved-solids"	1
